time, trail_pos
227.88,-0.937786931884102
227.90,-0.9358279727759041
227.91,-0.9338969503622765
227.94,-0.9318874358225913
227.96,-0.9299722743918326
227.98,-0.9280458732601828
227.99,-0.9261138987231325
228.02,-0.9241299057356773
228.03,-0.9222065235319529
228.06,-0.9202434540372721
228.07,-0.918322719201113
228.10,-0.9163652463343552
228.12,-0.9143541294406173
228.13,-0.9124343235053582
228.15,-0.9104959163295748
228.17,-0.9085837273816965
228.20,-0.9065986661582062
228.21,-0.9046736351553841
228.24,-0.9026998136327848
228.26,-0.9007775693326631
228.28,-0.8988177277686101
228.30,-0.8968617643658151
228.32,-0.8949376622638932
228.34,-0.8929742908764199
228.36,-0.8910150298754295
228.38,-0.8890794326248689
228.40,-0.8871187318274834
228.42,-0.8851920288030412
228.44,-0.8832341611534009
228.46,-0.8812803110001536
228.48,-0.8792913948379278
228.49,-0.877353010884667
228.51,-0.8754490659322769
228.54,-0.8734922897411943
228.56,-0.8715199776825577
228.58,-0.8695808738310993
228.60,-0.8676474362751314
228.62,-0.8657162745263687
228.64,-0.8637754057632001
228.66,-0.8618191404676125
228.68,-0.8598857958017346
228.70,-0.8643088794827909
228.72,-0.8686995368594574
228.74,-0.8731036660340831
228.76,-0.87742675555587
228.78,-0.8818817433786044
228.80,-0.8862169992915714
228.82,-0.8905589911035179
228.84,-0.8950292782937018
228.86,-0.8993339354717698
228.88,-0.9037558703948605
228.90,-0.9082036523721749
228.91,-0.9124779196804284
228.94,-0.9168714489520087
228.96,-0.9212178269307325
228.98,-0.9256003385690983
228.99,-0.9288801992094018
229.02,-0.933374244802963
229.03,-0.9377104406088109
229.07,-0.945344824966139
229.09,-0.9497737568695651
229.11,-0.9541949607648597
229.12,-0.9585175281239351
229.14,-0.962880354228074
229.17,-0.9672245391234092
229.18,-0.9717732029366026
229.20,-0.9762477718610215
229.23,-0.9806684013773334
229.25,-0.9850861067824602
229.26,-0.9891973026758845
229.28,-0.9929188085376499
229.30,-0.9975420894023294
229.33,-1.0
229.35,-0.9981869709741258
229.37,-0.9963461145821367
229.39,-0.9945642327525293
229.41,-0.9927895826548453
229.43,-0.9910227775061192
229.45,-0.989220744096035
229.47,-0.9874591618648092
229.49,-0.9856852730020645
229.50,-0.9839050405148256
229.53,-0.9821621508304429
229.55,-0.9803491640953986
229.57,-0.978608388952514
229.59,-0.9768201846438272
229.61,-0.9750171151084089
229.63,-0.9733010378102219
229.65,-0.9714698237274642
229.66,-0.9697381834038512
229.69,-0.9679565341738086
229.71,-0.9661930700006495
229.72,-0.9644250172724395
229.75,-0.9626081186356237
229.77,-0.9608777893277396
229.79,-0.9590951674086078
229.81,-0.9572823921277133
229.83,-0.9555715800378565
229.85,-0.9537751713081571
229.87,-0.9520105018463442
229.89,-0.9501715696871184
229.90,-0.9487545942838357
229.92,-0.9471189752896508
229.94,-0.9455248013088285
229.96,-0.9436932488994311
229.98,-0.9418217950919647
230.00,-0.9400167590329532
230.02,-0.9382120190097515
230.04,-0.9362965827391249
230.07,-0.9344333122072561
230.08,-0.9326245968460379
230.10,-0.9308378092801549
230.12,-0.9290362410692002
230.14,-0.9271883009631926
230.16,-0.9253997371824512
230.18,-0.9236216403821252
230.21,-0.9218542008709497
230.23,-0.9200167488907726
230.25,-0.9181685761852001
230.27,-0.9163319911670371
230.29,-0.9149151214908293
230.30,-0.913212682985305
230.32,-0.9113866918200475
230.34,-0.9095406548013881
230.36,-0.9077310090419108
230.39,-0.9058659200043537
230.41,-0.9040528486876495
230.43,-0.9023416136894931
230.45,-0.900552669291282
230.47,-0.8987988262819392
230.49,-0.8969995629212175
230.51,-0.8952284652532503
230.53,-0.8934505587616592
230.55,-0.8916980690588752
230.57,-0.889899292042698
230.59,-0.888133523019306
230.61,-0.8863662949622804
230.63,-0.8845884730523492
230.65,-0.8827844096824269
230.67,-0.8810320679975477
230.69,-0.879271585327901
230.71,-0.8774537562928261
230.73,-0.8757104437001437
230.75,-0.8739583769056593
230.77,-0.8721726889013552
230.79,-0.8704273252034197
230.81,-0.8685751348690008
230.83,-0.8668645553787089
230.85,-0.8651077308658538
230.87,-0.8633213027720255
230.89,-0.8615362702755859
230.91,-0.8597556148800474
230.92,-0.8579973313335586
230.94,-0.8562148997231617
230.96,-0.8544358725245766
230.98,-0.8526771449243733
231.00,-0.8508466497857249
231.03,-0.849137106420767
231.04,-0.8473387734583044
231.07,-0.8455533180535653
231.09,-0.8437974873752142
231.11,-0.8419426327185078
231.13,-0.8402171034198244
231.15,-0.8384278206949736
231.17,-0.8367088253295192
231.19,-0.8349430985969571
231.21,-0.8331589964987767
231.23,-0.8313765648883797
231.25,-0.8295768574739434
231.27,-0.8278124417571101
231.29,-0.8260767203684058
231.31,-0.8242660384835945
231.33,-0.8224508737708072
231.35,-0.8210389944125349
231.37,-0.8191939935192096
231.39,-0.8173876252990543
231.41,-0.8155678720312162
231.43,-0.8137418808659587
231.45,-0.8119374368785667
231.47,-0.8100786703200888
231.49,-0.8083344061837323
231.51,-0.8089150681881794
231.53,-0.8094888374718187
231.55,-0.810062256975596
231.57,-0.8106428846878997
231.59,-0.8112131630313487
231.61,-0.8117917675071964
231.63,-0.8123629443048005
231.65,-0.8129411578502143
231.67,-0.8135286577080397
231.68,-0.8140923999689715
231.71,-0.8146612174671151
231.73,-0.8152444239485966
231.75,-0.8158282545470866
231.77,-0.8163900352974204
231.79,-0.8169690032699873
231.81,-0.8175492812024292
231.83,-0.8181217679599082
231.85,-0.8186902288197612
231.87,-0.8192692928103293
231.89,-0.8198486791470447
231.91,-0.8204177161149055
231.93,-0.8209929188101357
231.95,-0.8215703985036824
231.97,-0.8221496819639679
231.99,-0.8227215034538664
232.01,-0.8233019048380242
232.02,-0.8238706126013091
232.04,-0.8244512197383268
232.07,-0.8250179659910136
232.09,-0.8255963647140013
232.11,-0.8261750857831364
232.13,-0.8267521059619626
232.15,-0.8273187219045048
232.17,-0.8279117085052619
232.19,-0.8284766029822093
232.20,-0.8290459417209313
232.23,-0.8296268917793822
232.25,-0.8301921223193343
232.27,-0.8307722768000602
232.29,-0.8313516837120616
232.31,-0.8319206383787784
232.33,-0.832506499072153
232.35,-0.8330846234579942
232.37,-0.8336578372089116
232.39,-0.8342230471735776
232.41,-0.834798901419531
232.43,-0.8353900019524053
232.45,-0.8359473590162505
232.47,-0.8365325064330441
232.49,-0.8371100547108775
232.51,-0.8376818693423475
232.53,-0.8382904108593154
232.55,-0.8388880749084217
232.57,-0.8394776254364178
232.59,-0.8400608936437574
232.61,-0.8406276879054448
232.63,-0.8412105103149212
232.65,-0.841793751088546
232.67,-0.8423784664243338
232.69,-0.8429648346414297
232.71,-0.8435498654649359
232.73,-0.8441495733257841
232.75,-0.8447279514734859
232.77,-0.8453037508520098
232.79,-0.8458818203704217
232.81,-0.8464536898693209
232.83,-0.8470396260054109
232.85,-0.8476037180462046
232.87,-0.848180326719311
232.89,-0.8487558723359744
232.91,-0.8492656250464596
232.93,-0.8497624976279131
232.95,-0.850348762968579
232.97,-0.850912848150944
232.99,-0.8514797452890616
233.00,-0.8520643508899907
233.02,-0.8526348349862997
233.04,-0.8532151815030281
233.06,-0.8537791157999626
233.08,-0.8543668557027914
233.10,-0.8549388212196919
233.13,-0.8555126453707604
233.15,-0.8560870662051228
233.17,-0.856659669555889
233.18,-0.8572383837665953
233.21,-0.8578140871271179
233.23,-0.8583887891570555
233.25,-0.8589745401155716
233.27,-0.8595482682486388
233.29,-0.8601167565422064
233.31,-0.8607077679155081
233.33,-0.8612626628034628
233.35,-0.8618470626515319
233.37,-0.8624221350366174
233.39,-0.8629912405887648
233.41,-0.8635697559050398
233.43,-0.8641486621517488
233.45,-0.8647241529009828
233.47,-0.8652992458613543
233.49,-0.8658766569706144
233.51,-0.8664472508017821
233.53,-0.8670282694445197
233.55,-0.8676014214695792
233.57,-0.868168167722266
233.59,-0.8687554686856602
233.61,-0.8693372897645515
233.63,-0.8698976713954377
233.65,-0.8704679497388867
233.67,-0.8710495513480608
233.69,-0.8716297469793587
233.71,-0.8722044421508677
233.73,-0.8727784720547962
233.75,-0.8733467820292186
233.77,-0.8739268953593724
233.79,-0.8745013024768774
233.81,-0.8750828492186221
233.83,-0.8756482032102901
233.85,-0.876227335785145
233.87,-0.876812229440078
233.89,-0.8773881454118893
233.91,-0.8779598297332145
233.93,-0.8785266377117593
233.95,-0.8791141169942988
233.97,-0.8796854309604761
233.98,-0.8802516902647278
234.01,-0.8808233197186238
234.02,-0.8814102503268701
